Element_ID,Stretch_Value
518,1.06495246137
519,1.06439399568
520,1.06216828742
521,1.05646477053
522,1.04489243061
523,1.06392593207
524,1.04424197166
525,1.06643132534
526,1.04362642402
527,1.06232510188
528,1.03667847998
529,1.06484478432
530,1.05747213262
531,1.03781122667
532,1.05834301971
533,1.04385993998
534,1.05276446895
535,1.04461114036
536,1.07066575069
537,1.0234529135
538,1.05488658762
539,1.0553714109
540,1.07377512604
541,1.07333957224
542,1.07422869941
543,1.04714719526
544,1.07360481867
545,1.07409262264
546,1.07973758009
547,1.08363919519
548,1.08199413192
549,1.08225362446
550,1.08363919519
551,1.07989143217
552,1.07627278613
553,1.07627278613
554,1.07615302374
555,1.07619861636
556,1.07978315909
557,1.07983089688
558,1.08046000683
559,1.08055644102
560,1.07452281758
561,1.07452281758
562,1.0798482124
563,1.07627278613
564,1.07640493665
565,1.07632451235
566,1.07524912668
567,1.07587953677
568,1.08147225607
569,1.08122014412
570,1.07176398377
571,1.07131989434
572,1.07782242845
573,1.07300471742
574,1.06270381021
575,1.07782242845
576,1.07339408488
577,1.07856876882
578,1.07842963361
579,1.07322750113
580,1.07636698654
581,1.06239623648
582,1.06193956273
583,1.06467751333
584,1.04545533484
585,1.06571975944
586,1.0660751162
587,1.05477344886
588,1.05498463985
589,1.04489405531
590,1.05778163455
591,1.0523199126
592,1.0625824482
593,1.05388506266
594,1.04952209768
595,1.05436121876
596,1.05236198468
597,1.04986923665
598,1.05156481221
599,1.05046393855
600,1.04302795829
601,1.05025621793
602,1.05392553842
603,1.03509650314
604,1.05165451071
605,1.0568358518
606,1.0409379664
607,1.03680591394
608,1.05129651925
609,1.05258128945
610,1.04742877105
611,1.03774090904
612,1.04734613188
613,1.05423772994
614,1.05578790084
615,1.04481710252
616,1.04628430939
617,1.05844269355
618,1.05199556334
619,1.05559157093
620,1.05849418587
621,1.04439597942
622,1.05546896491
623,1.05230633807
624,1.03838005059
625,1.02778365424
626,1.03511088643
627,1.02465473471
628,1.02442562869
629,1.04842484023
630,1.05559215067
631,1.05923324192
632,1.0709709607
633,1.0783823403
634,1.04686452047
635,1.03510394101
636,1.03146367506
637,1.04274543914
638,1.04364947052
639,1.06286336105
640,1.04847854981
641,1.04317698186
642,1.02267397338
643,1.05131482046
644,1.05934802647
645,1.06189789143
646,1.06238863057
647,1.05886495773
648,1.0337415339
649,1.07258419864
650,1.07256846963
651,1.0460611434
652,1.06178211888
653,1.04795154148
654,1.03349010303
655,1.0275906525
656,1.02882691178
657,1.05769439252
658,1.02990828674
659,1.02921455613
660,1.05030442602
661,1.02843146289
662,1.02865880956
663,1.06165070878
664,1.03492927269
665,1.04388180764
666,1.03299502738
667,1.03165876628
668,1.03214604219
669,1.06170739066
670,1.03596441334
671,1.0369859962
672,1.04577502511
673,1.03262664588
674,1.0436462281
675,1.04143035524
676,1.03445302017
677,1.04636259745
678,1.05673822554
679,1.05280547485
680,1.05062181002
681,1.03075224303
682,1.03502932916
683,1.04062523611
684,1.05779782092
685,1.05400046941
686,1.05325332117
687,1.0612708547
688,1.06049396258
689,1.0691579336
690,1.06804136599
691,1.06868652082
692,1.06825067021
693,1.06445506441
694,1.02067250675
695,1.0522535748
696,1.07331874152
697,1.07407810386
698,1.07367532713
699,1.07364724691
700,1.07250750481
701,1.07364724691
702,1.07669549353
703,1.07365177863
704,1.07485596929
705,1.07493352682
706,1.05788456299
707,1.07555674987
708,1.07322750113
709,1.07934767601
710,1.03360541541
711,1.02671862413
712,1.06759095499
713,1.06730535857
714,1.05656183324
715,1.04153291781
716,1.05764049261
717,1.04202885936
718,1.04158800976
719,1.05215596727
720,1.04646214826
721,1.03140343665
722,1.03096237226
723,1.0495616098
724,1.06687900441
725,1.03895015543
726,1.0385441576
727,1.04563875064
728,1.04755014463
729,1.05874444361
730,1.02850332555
731,1.05826422385
732,1.05387220947
733,1.03019164441
734,1.05613281377
735,1.05634998941
736,1.03650088959
737,1.03366839724
